Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Y
0.1025989764,-0.1667203903,0.121732929,-0.1908615681,0.0283551683,-0.1278127686,-0.977491759,0.7672587755,-1.0567288756,-0.166237461,0.8574128611,1.6350352153,-0.7135923932,-0.9639418142,-0.5914569224,0.555976052,-2.5715200924,-0.2693623756,1.4185350828,-0.3792870122,-0.2458682446,0.4371622844,-0.6931969702,1.0575955763,0.6322312086,1.1593571438,-0.6680772637,0.6346104438,1.069878913,0.3301189759,-0.3503676194,-0.3259516017,0.1604430146,-0.9673904714,-0.2899986504,-0.0880495589,1.980636623,-0.241186854,-0.0270233224,-0.1665178189,1.7637465882
0.6827697587,-1.934216009,-0.2852114297,0.19541215,-0.0886669865,-0.9375681219,-0.491717589,-0.183289081,-0.1633344881,0.3607008904,0.1219200064,0.1785978388,-1.009596553,0.9949331972,0.2513850146,-0.5538527968,-0.617566078,0.581167261,-0.3396486654,1.1900170642,-0.5119258272,-1.1715265164,-0.447760218,-1.2300890559,1.5407087764,0.4910265469,-0.4169753598,-2.0667887568,-1.4023317201,-0.9912242492,-0.2939115555,0.6566030594,-1.4397103026,1.6559016972,-0.0796780682,1.011843583,0.5533256883,1.1274195486,-0.4363054657,0.2252676898,0.8733845193
0.2347772588,0.017483624,0.4437366179,1.1816026095,-0.3560560814,-2.8247990353,-1.3476727349,0.8871217914,-0.3058609056,0.9766020227,0.4273767429,-0.7943078463,0.9987656772,0.7438075189,0.238288284,0.3385666776,0.0188675977,0.2667643486,-0.7321118558,0.05857112,0.2939323338,-1.2961619716,-0.4924251216,0.6671648907,2.3540699611,1.3663419904,0.4326859898,-1.6930754905,-0.284718972,1.3928272633,-1.4988427867,1.2105018925,-0.3915282611,-1.4685376418,-1.2290171042,-0.9217429027,-2.4243886852,0.2254583367,-0.345415772,0.6469975805,0.9258985694
-0.4849038249,0.9765053808,0.3558687717,0.3494760023,-1.6281707191,-1.5625044473,1.2870097796,-0.7056159006,0.0001271218,0.6084547445,0.3261850561,-0.3488510982,-0.3658076196,1.02139726,-0.1582162076,0.4899480774,0.6703628117,-1.5827941034,-1.4610564688,-1.0102639387,-0.604751749,-0.1582399147,-0.1279352775,-1.3712215707,0.3445272433,1.441240577,-0.9476603391,-0.840873583,0.4336258162,0.4857616852,0.2532107496,0.1202113514,-0.4610499681,1.5633456688,0.7505864699,-0.5556970023,1.2535326398,2.0974175082,-0.7988635435,-0.9787084236,0.8764197598
-0.2904132143,-0.2637960724,-0.2925088442,-0.8733961531,-0.124377103,-0.888574964,0.4863545075,0.0420152713,0.5458491053,-0.6890216864,-0.3469974435,-0.776402677,1.0413630531,-0.9158250773,1.4343745177,0.1470188782,0.6728281709,-0.6141223594,0.0570978856,-0.9044105995,2.4005734484,0.6752415582,-0.288305937,0.9433729405,-1.2705840228,-0.0370416887,-0.1413836643,-1.6208572354,-0.1257998777,1.146664877,-1.3382900022,0.7787051083,1.8855011113,1.1501159976,0.8187500509,-0.1806080767,-0.2555155796,-0.3738296012,-1.9514803917,1.0635929257,1.1454943543
-0.2647829393,0.3526278715,0.079637117,0.081980286,-1.0106333377,0.3484942342,-0.4912314418,0.4937109634,-0.3210274688,-2.9175031951,-0.0503561616,-0.3953074496,-0.0320254551,0.7992111368,-0.4111741768,-0.8321587446,0.0642637344,1.477098229,0.3583342116,0.8369773706,-0.5275998204,1.1957212178,-1.0682296598,-0.1967977734,0.5893359668,1.4309849278,1.6574871941,-0.6633385777,-0.4326909825,1.740651578,1.9248203842,-0.8560979608,-0.7074650173,0.0279189675,0.6053934807,-0.4426456133,0.4305081033,1.3946540549,0.1030403692,0.5720376697,1.8043666905
0.4924495503,0.0793581252,1.6396148177,3.2492424101,0.8666115578,-0.834925926,-0.2825175042,-0.6614714964,-0.1017157841,-0.1146288746,-0.2745456692,-1.0176981263,-0.4914707847,-1.2921673887,0.1364623031,0.8587203136,-0.9659135249,0.2100134077,-1.7779474005,0.6583666654,-0.4101837155,0.0466384476,1.5138956409,-0.0043573961,0.702779016,-0.2709854423,2.2044068107,1.4916624668,1.7064513366,0.4608295446,0.7208258787,0.8894194904,-1.6610038249,-1.6596181525,-0.7041807667,0.572406965,-0.2220196371,0.1373769294,0.1629228731,1.7699538342,1.8026139905
1.5607674759,1.4494220579,0.5380002899,-1.587916163,0.1140784362,1.486134102,0.6262801507,-0.809013392,0.1373864828,0.0068703927,1.4150245912,0.5576847065,-0.2391440985,0.4258217066,1.0253012696,-0.3538909742,-1.7401495278,-0.660162443,0.4471146934,0.7645313818,-0.6492529198,-1.0141043354,-0.9425185472,-0.5471957027,0.2612811598,-0.5068049174,-0.6768683522,-0.3984933353,-0.9943023198,-1.4406799672,-0.2972990311,0.5695589737,-0.9683998365,0.2534185804,-0.1523066407,1.1199781444,1.3343195724,-0.1670003102,0.510207751,1.6507971151,1.8002767881
0.1174284613,0.4945591337,0.7518883239,0.1876323851,-0.5482979474,0.2004732582,-1.7823655908,-0.4099929571,-0.761131363,0.3067729369,-0.4518828964,-0.0557620443,-0.0746136167,-1.0698284314,-0.7122558108,-0.339538096,0.3741680413,-1.6384473234,2.1025835215,-0.459153298,2.2932931285,-0.2067784367,0.5959594565,0.9163855817,-1.0380970186,0.9147564737,-1.2044350519,1.150446848,-0.4587317699,0.0721205725,-1.1355524374,-0.2705705151,0.0097251445,0.1905741902,-1.1908495744,0.2153083795,0.0067506188,2.025313555,0.4190257133,0.6248611367,1.8155191365
-0.814951102,-0.1851160662,-0.4105047787,-0.8876855155,-1.4367903012,0.5980791546,-0.3965732875,-0.2067748178,0.1786906534,0.2917627314,-0.1535625272,-0.4756103021,-0.7248893034,-0.2573763458,0.5434508885,-1.6439724275,-0.4236165221,0.5271240379,-1.9275652659,0.9427574068,-0.0006700794,0.3862241661,1.0993718682,-0.8343733756,0.8805111842,0.0618980178,0.1751509953,-1.0266410665,1.3029210045,0.1829881547,-0.8262320704,0.4114669055,-1.3726797258,0.7752071524,0.2517829614,-0.7868122023,-0.8959045875,0.5162725439,1.1235005553,-1.5017820172,0.8703653678
-0.5625695556,0.8422291888,-0.5711778722,0.6837434197,1.1859191721,-2.0619610592,-1.6239169179,0.5706740142,1.1749660033,2.3671417862,0.1203752816,-0.9092064603,0.4667626771,-0.3526423702,0.8820939503,-0.0528809381,1.2284127956,0.7968276063,1.3637310688,0.1081262046,0.152742222,-1.6616300305,0.6794104236,-0.4938465988,-2.1378671064,-0.3706579867,-2.1763682984,0.9321475103,-0.8758243552,1.6842734177,0.1509167861,-0.2394963796,0.5205440881,1.4666230733,-0.04050955,0.5282571715,-1.3492168987,-0.4490127946,0.27855453,-0.1950837627,1.7385093513
0.3835889775,-0.7105198324,0.8734957446,1.6110521476,-0.7919321077,0.5659400739,-0.7650534473,0.0053302345,-0.4446259697,-1.1500965465,-0.6879525781,0.6995226353,-1.413756212,0.3089614776,0.2059644516,1.2110042101,-0.0325445087,-0.4894117795,0.0919074121,-0.7331814373,0.1528656587,0.9648926651,-0.8887965337,0.920422956,-0.4557976729,1.3001056037,-2.2104612535,-0.0127263428,0.399328835,2.313957847,0.44020088,-0.845737473,-0.5912710194,0.8691442744,-1.6083216379,1.1759983661,0.497745001,-0.1808790904,-0.7492481297,-0.9274043066,1.4604851839
-0.3603800294,1.1595121659,-0.7770724508,-0.3742995192,1.0267376363,0.09494243,0.5614334166,-0.7795915342,1.1104937643,0.2427130012,1.0595716575,-0.5354177725,-1.6778726376,0.5472805545,-0.4284043594,-0.1940334092,-0.4681808005,2.0562455297,0.5280653617,0.9159064234,0.3036956041,0.7765894253,1.0886467237,-0.0732590476,-0.3169412418,-0.618746992,0.1952849931,0.2849177088,-0.6150904447,-2.6128532264,0.1374361106,-0.6652186039,-0.8239269982,0.6640593409,0.0270250635,0.9118699167,0.3868635232,-0.057590966,-0.5204747856,0.6866890054,1.8300579216
-0.8701343189,1.2154397102,0.1447294994,0.4999628075,1.7422042396,1.890266466,0.9419857092,1.0333087955,0.1326633297,1.4932366972,-0.975335402,0.0981105151,0.5659082709,-0.1233100624,0.2848324956,-1.2946721007,0.8033440882,0.147584999,1.5662433789,-0.7622852691,1.1555575935,0.8303021079,-1.2819631598,-3.3339515767,2.1796112905,-1.5405964509,0.3941908804,-0.0773474802,0.1164472674,-0.4398635326,-0.5021646913,-0.5880351707,0.5362263464,-0.5944672915,-0.1146944366,0.5666124556,-1.7365566849,1.8348271282,0.4996950998,0.4755841798,1.8012804432
0.7577304573,0.3045717554,0.346757231,1.766754306,1.7245087778,1.1843874159,0.2490163748,0.8750509491,-0.7965420837,0.2295025182,-0.1325274282,-1.7817192395,-1.166156149,1.553914617,1.5933973279,0.2557706888,-0.7517108392,0.0815181806,-0.4604567675,-1.1147161291,0.5397342104,0.9317254026,1.5459215044,1.3282260641,1.7912376282,0.5320716597,0.594786516,0.9396242281,-0.0019806879,-0.4081764464,-0.2008872787,-0.9830071653,0.5929912684,0.2560553255,-0.4772774894,0.5899950487,-1.0409403005,2.1079271278,-0.0218845466,0.8821236936,1.8439594034
-0.0513021428,-0.5652940737,0.796930689,-1.3535671574,-0.3706299542,-0.3465209684,0.9280747121,0.0666226767,0.4296253781,1.3076062507,-0.2361912283,-0.867707605,-0.2763664114,-0.1217074409,-0.6155556981,-1.4383438485,-2.0189926323,-0.7370951929,0.5493260033,-0.5260816136,1.1450595061,1.6035605324,0.0277197185,-0.2380659389,0.677958683,-0.2297610733,1.6528093396,0.2919707778,-0.8342873516,1.0380706341,0.3037393708,-0.7043815952,0.0711947083,0.6546565089,-0.4929149009,-0.0983977772,-1.3723505805,-0.173139399,0.2511448158,-0.121225921,1.4159829463
0.9952735283,1.0780343183,-0.2439684443,0.2458265832,0.7538887024,0.7932606899,2.1265932289,0.5536551375,-1.9306051731,0.7909404286,-0.2133016951,0.5961948548,-0.1854221421,0.4289356594,-0.5335698854,-0.2975081196,0.4227808886,-0.4443113013,-0.3456509405,0.6085438691,1.6426195652,-0.2707863238,0.3977795211,-0.5030966116,0.6017481692,-1.3756093445,-1.1329425788,-0.0830423387,-0.0854820282,0.1500134849,0.2621961193,1.9002205828,-0.0122703585,-0.6438171051,2.0316004886,-0.0516577787,1.104547655,0.0197770874,0.9198420848,0.484056453,1.8403015777
-0.9601801574,-2.1979577497,-1.3270604258,0.8539891806,0.1531491891,-0.6072962386,-1.3218611411,-0.0563462596,-0.4359971591,0.3528916891,-0.497972641,-0.0328607624,0.118388611,-0.4235437191,-0.762204597,1.2804394968,1.1616610968,-1.815919962,-0.3755076564,-0.6452642534,-0.7662467607,-1.3678841384,1.9546466009,0.7716634299,-0.6054150506,-1.596932298,0.5129512253,0.1088724057,-0.5059611029,-1.3685244232,-0.0865845865,-0.2302708289,-0.2466192079,-0.467069792,0.0680828405,0.586897319,0.9345356163,0.249399023,0.309826931,0.5003524856,0.8449030444
0.7226252543,1.675684645,-1.935375797,0.0218468048,1.4855107548,0.7932283569,0.2143956218,-0.9008302114,0.0591683857,1.0448737756,0.3215839126,1.2814325279,1.4059640659,0.324447515,1.0782256274,0.1977865392,0.5141413678,2.4728573093,1.0429722521,1.9880045615,0.4011458092,0.712555414,-0.2896034854,-0.716453533,-0.5183510339,-0.0854643206,0.3889535303,0.8147157233,0.4524872525,-1.6001848583,0.2984590732,-1.4415944845,0.5049519604,-1.2884756958,0.1587508988,2.9016199094,-1.7794419045,0.5114342629,-0.1910685487,0.0061689139,1.8440596982
0.6986288819,2.6771823522,-0.933760425,-0.6978633289,0.3865823969,-0.1690880184,-1.1239103102,2.095424337,0.0700765072,1.4479960705,2.4573936693,1.0342861642,-1.0992147343,-0.2838467104,-0.602011266,-1.1936129662,0.0855334111,-2.1950664762,0.450373159,-1.220519101,-0.5425194439,0.0004478083,1.7058283512,-0.1463871808,-1.3292507904,-0.1283928815,-0.6233547454,0.6102408146,0.7835006169,0.7617921594,-0.288478893,-0.6745366712,1.3263752962,0.8218311982,0.2241507367,-0.5674930512,-0.192264408,0.8682288689,0.0123718413,1.110018888,1.8359223914
0.3002286249,0.5085221795,-0.7230843654,-2.8721585002,1.1456190253,1.4430635199,-0.4865256525,-0.1708671368,-0.422881275,1.0102055459,0.3605492132,-0.2650210494,2.1068141384,0.3640946896,-0.4084423399,1.5240165452,1.8791308428,-1.1531044072,-0.5961196099,-1.6672444498,0.6265501772,-0.0373140728,-0.3043197387,-0.2731306243,0.1524678353,-1.2022693674,1.0383123354,-0.1395815055,0.3247172676,-0.1361193891,-0.9781905606,-0.1281876704,-0.5147321522,0.9389846724,0.7805263384,-0.532915489,0.387774381,1.3154739551,-0.3643976608,1.2513533443,1.1760046317
1.3516636494,1.6359253709,-0.5211763615,-1.1939674124,-0.4936013021,1.7376566177,1.2228334859,0.4574709442,2.2298788817,-1.2536786966,0.0081840589,0.774905771,-0.4259867321,-1.6101455586,-0.2485819395,-0.362816448,0.7227786609,1.1137486502,1.1015792765,0.5077401377,0.4927252624,-0.0970259592,-0.8434530221,0.7583302732,-1.4871710381,0.1612403381,0.2942317499,-0.0634572929,1.0879636981,0.6375284662,1.6800139241,0.5350991489,-0.2065147357,1.206778769,-0.302718282,-0.6494854456,0.8945658416,0.4239366012,1.1900242526,-1.213511747,1.8442777057
-0.7777767665,-0.1320612746,-1.2246650228,-0.4498148435,0.5201559,0.0826652002,0.5675246284,-1.735161218,0.2579471167,0.2909213084,-1.3205627794,1.0280645137,1.1144775287,-1.0827886648,-1.3561636879,-1.1057558099,-0.3039565011,0.7846387302,0.3769693156,-0.9556453059,-0.3617000509,-0.145910722,0.2856441433,0.2877538417,-0.6885656029,-0.2860028845,-0.9853997777,-0.3306548862,0.3659322495,0.5533341839,-0.0291589255,-0.0759121007,-0.885548825,1.2721577825,1.1511143794,-0.8886397306,-0.7156873663,-0.3953398161,-1.2311783824,-1.011770396,0.8461754245
-1.0681099837,0.6127112289,-1.4033527213,-0.7207551545,-0.0497586591,-1.6626879537,0.3582073079,-1.0688666082,-0.7864993379,-0.6362794684,0.844105901,0.4671839475,0.3124405634,0.6380952319,-1.8097453297,-0.6498810055,-0.7953944051,0.0609981058,-0.8269406872,-0.081553295,0.6702806391,0.8870566679,-1.5252770914,-0.5329627165,2.3704099228,1.042379918,0.1642561825,0.0296485781,0.6209318065,0.019412256,0.2635424618,-1.1624448563,1.3984733192,0.1600199015,-0.3668839673,-1.0697930801,-1.4001982503,-0.4303585956,-0.3391345639,-1.3979690176,0.8507892045
-0.9522986675,-0.1207585096,-0.6914518505,1.1999507283,2.3622326924,0.8181115096,-0.8215298647,-0.8334119671,0.7680188856,0.3826256041,0.2558122291,0.7149431036,-1.5648004335,-0.6926061519,-0.4060063764,-1.1734401568,0.4609099609,-0.487441258,0.7816489288,0.472269197,0.900331504,-0.7574114215,-0.8220112504,-0.7562366831,0.401434324,-1.4159660905,-1.8400974086,-1.3971071214,0.5413333733,-0.6802962513,0.2645869588,-0.9642516677,0.6692265209,0.0369107511,1.3081255941,2.064262689,0.8566572792,-0.6253326015,-0.6016382725,1.950097712,1.153927412
-2.0508664675,-0.2802232029,0.2097841097,-0.1912024764,-0.5759029574,-0.4514633126,-0.3743578044,0.9151839657,1.1962302461,-1.1507895061,1.7187554016,0.9232252532,-0.6818386105,-0.5880509741,-0.8938024677,0.0123541266,-2.0332910798,0.3301345578,-0.673339518,0.1323720063,-1.5700597187,-1.0317063789,1.0557552543,-1.2043055099,0.5105998417,-1.3148521292,0.5747250191,2.368837461,-0.333161058,0.5608362913,1.1324329755,1.444816787,1.0913631543,-0.9448792886,1.7742227989,0.4721397549,-2.4505471154,0.0942293724,0.9630022139,-1.1296456792,1.1963223616
-0.1495558355,-0.4206231144,0.0236935099,-1.877533505,-0.7765383657,-0.2206692547,-0.0628633098,-0.5606571136,-1.5856772552,1.7471881476,-0.3353255515,0.5837430773,0.5417972284,-0.8273623595,-0.0385038298,0.7859220757,-0.3427248811,1.9023069124,-0.4393781365,0.1193855554,-0.3531884682,-0.1822830196,1.9796648339,0.7526743917,0.6703626169,0.1438763856,-0.6630114016,0.297646396,-0.5467036178,0.2116344534,-0.6214150287,-2.0173057768,-2.0128526645,-0.2488906928,0.2083467024,-1.1978366644,-0.1230150682,-0.2197798944,0.0578462223,-0.3274547959,0.8511777211
-0.3647724819,-0.9351122864,1.7347657761,-0.1712292863,-0.6683855262,-0.6636079946,-0.9631513719,0.0448380195,0.6358636444,0.4668037603,0.561301852,0.3246309572,-0.966899979,0.4096800922,0.8348046555,1.6309565332,0.2153496443,-0.8788011527,0.7140887237,1.1456179033,0.4930620125,0.7210450376,-0.8712518663,-0.1584992169,1.6155380121,-0.516862174,-0.4568957163,0.6867650493,-0.7851208049,-1.0405711729,0.8491335548,0.3987126951,0.4123117936,-0.5372644272,-1.1612553409,1.0315114316,0.3991494886,1.0051414707,0.8496588402,-0.7684938058,1.8168584198
-0.6948589221,-1.3105733017,-0.3647951445,-1.5460542792,-0.5823911337,-0.1031753441,0.2081527274,2.798335033,-0.0709545053,-0.5817151283,0.5960731701,-0.1452495412,1.4676146709,0.0332350263,-1.3710398709,0.0852169105,5.97883046227513E-05,-0.8346553204,-2.4980740032,-0.8970662522,0.4105908846,-0.7469625746,-0.5812392872,1.1125146689,0.0490201013,1.3787955869,-1.0742409649,-0.103616028,-0.9235367284,-0.075278489,0.8089973337,-1.4614148318,0.1120867973,0.1386987,-0.13684357,-0.3067021427,-1.5536819471,0.8906683363,0.1276255405,-0.5658645929,0.8670154406
-0.1903883746,-2.0000414909,0.2863331258,0.1246254641,-0.8453495222,-1.2084853947,0.9718157421,-0.247385449,-0.4628249132,-0.4891628107,-0.412903866,-1.225465436,0.7048798405,-1.1603405254,0.5535151734,-0.4836482877,0.3670781771,-0.321214592,-0.3250500796,-0.6818282549,-0.5358251937,0.5706094754,0.9413965716,-0.9735262385,-0.1788333186,0.2289162718,0.175324171,1.7154200161,-1.1354025469,0.7719824723,-0.3768589597,-0.1510657284,-0.4081050568,0.147493722,-2.4975562823,-0.8506129736,-0.3358816891,-0.9551250113,1.6897877491,2.0267528451,0.8826806353
-0.1257590781,-1.8902888053,0.0858173784,0.4084387796,-1.5323748668,-0.8874470196,-0.1635873469,0.8497995784,-0.2902469932,0.1606519107,0.7809534524,-0.1693893615,0.9111435013,-0.1004883419,-0.872329264,0.5081947093,0.3788976372,0.2954938074,-1.8864027203,0.270622125,-0.1999574804,-0.0297640268,-0.7148701491,1.352333069,-0.2416960684,0.8257486554,2.3886663773,0.6319364753,0.4612491492,-0.4443970752,0.7823823952,-1.0381209344,0.8581902977,-0.0675730328,0.5382757807,-0.477160314,-1.1286696763,0.0526261138,-0.8473636334,0.3727899348,1.0022470866
-0.4636728467,0.7886422102,-0.2108473845,1.0263946941,-1.2789667089,1.2842754246,0.6088362927,-1.1486430501,-1.1255646155,-0.4156126118,1.1808531802,2.181158325,-0.3770427076,0.4035919793,-1.6092528642,1.7250259875,-1.251106569,0.3071423933,-1.5583986844,-1.7671113317,-0.3376685578,-0.3187612382,-0.9790661432,-0.2172614283,0.9240956916,-0.676163348,1.9728401452,0.0794079282,-0.6107082444,0.370172215,0.8052304848,-0.4515370675,0.2658442328,-0.9212566554,-0.752642687,0.7368803741,-0.0877442809,2.2838323156,-1.4150217907,0.1910884688,0.9207354398
1.1400313905,-1.0175448238,1.9250270588,0.1350301686,-1.6410704944,-1.5605717207,1.3841507547,0.826089687,-0.4596174933,-0.5178697792,0.0626170519,0.2744167811,0.6961242603,1.1463567276,0.1132621822,-1.2435124827,-0.9391387199,1.2313019325,-0.1671601389,-0.0313138191,-0.0569966447,0.6239178083,-0.8224386742,-0.6071660268,0.4798240689,-0.4965975783,-0.1072928802,0.2405831647,0.500552581,-1.2572244315,0.9908064125,-1.0159534925,0.0700682745,-0.9832055398,0.1034334584,-0.2918305566,-0.1161072371,1.0116273878,0.8076232089,0.2478284548,1.7317725011
2.4980491798,0.5081522,-0.5638042252,0.0683517313,0.6065826771,-0.8531992902,-0.5126999024,-0.0673736948,0.7645685785,0.2766983327,0.1997788772,-0.6241902291,0.6308982645,-1.752030071,1.9802740345,2.0602119344,-0.815209486,0.8528057508,-0.8333618508,-1.1358311133,-0.7103752021,-0.2966292752,-1.272473952,0.1782052794,-0.9207021312,1.1799088042,-0.1512520401,0.6903439426,0.641798376,-0.1115479838,-0.5621541372,1.0467437929,2.7462198787,-0.5699666039,0.3064305509,-0.0854156105,0.5090750698,0.7613969841,0.5814987264,-1.4309988008,1.6926456331
0.8199096016,-1.0871369337,-0.6859177975,-0.8547040948,0.5982328251,-0.5985441296,-0.4807722568,0.9400242703,-1.8467953881,1.4935751119,0.4281505516,0.2923108016,-1.3709759101,-1.1934716252,0.5561387538,1.4438345627,0.419629011,1.1647423092,0.1796865883,1.1594151253,-0.4912789973,-0.0095329479,-1.4402521434,0.8947838001,0.7115218251,-0.2114080839,-1.0369872142,-0.4262392076,-0.3206166049,1.1388708767,0.4766167935,-1.4659385462,-1.6316518243,-0.5702345666,0.6893260623,-1.1826141417,-0.2748571935,0.5567352305,0.4903589544,-0.5521191563,0.8577817582
-0.3457842623,-1.6667240762,-0.6797856228,0.6897848812,0.0694024334,0.2816648142,1.6988128782,0.1695438765,1.1372562822,-0.2795797007,0.3708860412,1.896484226,-1.1100297156,0.8766149439,-0.2050265636,1.7745729966,-0.2481232742,-1.7210493739,1.5643508707,-0.2904471331,-0.9029973514,1.5624244769,-1.5169599918,1.3644157336,0.0716926729,-0.7301404353,-0.09741107,-0.1905707288,-0.6949604686,-0.7308518957,1.2231872359,-0.8755049319,0.4976274542,-0.2701935666,-0.6731993241,-0.9487749484,0.2090792235,-1.2259213932,-0.020561924,-0.5786008702,1.1790787259
-0.8432599808,0.4784655277,0.2637363011,-0.2162960003,-2.4499552078,1.0915079919,-1.0673951231,-0.423683575,0.8034527395,-0.4898030092,0.4912372394,-1.63969113,-0.2707696916,-0.0117711521,0.8827818673,0.1675521498,-0.2794137615,-0.2964398374,0.5825750094,-0.1086812679,-0.1656347129,-1.2542346871,0.6135415397,0.70260844,-0.3138593129,0.2537819294,0.6204039011,-0.4452891921,0.9157424448,-0.3748774269,0.4166087533,-1.8762310715,2.4588786621,-0.003212524,-0.1889885133,0.0782259365,-0.5843416534,0.7437018591,1.0804181774,-0.1963168399,1.2130533354
1.4055392902,-0.7946048484,-1.2608823538,-1.0991894303,0.1970246393,0.2164536801,0.0417135955,-1.6590497304,-0.1077043785,-0.6587935647,2.1566873725,-0.1936544564,-1.1774641831,-0.9433783664,0.3835619501,-1.3223319676,-0.4464490393,0.4622994085,0.1191534042,-1.4148543212,-0.3632913042,-0.5196214803,-1.5934633904,0.2981335276,-1.3735707966,0.1039007388,1.835805663,0.5887030387,0.0668777415,-1.4878246928,-0.5055812147,2.006166377,2.5000979545,-1.3008729684,0.9988637446,-0.1661348249,0.6545663801,0.0940171416,0.7546061377,0.3079830502,1.0191887496
